Date,Close
2007-01-08,49512.92
2007-01-09,49769.49
2007-01-10,49264.41
2007-01-11,50484.05
2007-01-12,51020.94
2007-01-15,52198.67
2007-01-16,52195.63
2007-01-17,52362.24
2007-01-18,53853.2
2007-01-19,54048.19
2007-01-22,53574.0
2007-01-23,53652.21
2007-01-24,53681.53
2007-01-25,53433.5
2007-01-26,53487.96
2007-01-29,53792.04
2007-01-30,53717.9
2007-01-31,54558.15
2007-02-01,55431.48
2007-02-02,55314.03
2007-02-05,55358.58
2007-02-06,55236.06
2007-02-07,55099.87
2007-02-08,53519.0
2007-02-09,53826.85
2007-02-12,52939.24
2007-02-13,53920.38
2007-02-14,54145.91
2007-02-15,53896.08
2007-02-16,53834.86
2007-02-19,54712.06
2007-02-20,54274.69
2007-02-21,54821.35
2007-02-22,55641.5
2007-02-23,55702.53
2007-02-26,55339.76
2007-02-27,52906.36
2007-02-28,51900.39
2007-03-01,51503.02
2007-03-02,51917.31
2007-03-05,50746.74
2007-03-06,51482.87
2007-03-07,51415.62
2007-03-08,53059.95
2007-03-09,52910.76
2007-03-12,53053.52
2007-03-13,52739.95
2007-03-14,52873.49
2007-03-15,53206.81
2007-03-16,53676.93
2007-03-19,54591.45
2007-03-20,54537.92
2007-03-21,55234.92
2007-03-22,56315.4
2007-03-23,56936.49
2007-03-26,56464.39
2007-03-27,56643.45
2007-03-28,56288.81
2007-03-29,57283.19
2007-03-30,57524.57
2007-04-02,56816.19
2007-04-03,57604.37
2007-04-04,57981.75
2007-04-05,58183.82
2007-04-10,58928.03
2007-04-11,59206.43
2007-04-12,58298.23
2007-04-13,58822.47
2007-04-16,59424.56
2007-04-17,59353.79
2007-04-18,59682.03
2007-04-19,59268.34
2007-04-20,60316.69
2007-04-23,60311.28
2007-04-24,59722.61
2007-04-25,59535.37
2007-04-26,59477.13
2007-04-27,59378.12
2007-04-30,59805.48
2007-05-02,60331.66
2007-05-04,61553.73
2007-05-07,61283.82
2007-05-08,60116.28
2007-05-09,60121.37
2007-05-10,59328.29
2007-05-11,59667.38
2007-05-14,60516.96
2007-05-15,59885.65
2007-05-16,59588.89
2007-05-17,59350.3
2007-05-18,59952.26
2007-05-21,61050.47
2007-05-22,61782.82
2007-05-23,61505.85
2007-05-24,61888.7
2007-05-25,61664.68
2007-05-28,62623.62
2007-05-29,62779.18
2007-05-30,62313.96
2007-05-31,63566.15
2007-06-01,64610.81
2007-06-04,64499.16
2007-06-05,64622.68
2007-06-06,63527.02
2007-06-08,62956.22
2007-06-11,63873.02
2007-06-12,63348.68
2007-06-13,63821.78
2007-06-14,64698.72
2007-06-15,65438.16
2007-06-18,65319.08
2007-06-19,65473.8
2007-06-20,64940.2
2007-06-21,65003.34
2007-06-22,65712.81
2007-06-25,65800.94
2007-06-26,66578.68
2007-06-27,65609.18
2007-06-28,66425.27
2007-06-29,66077.69
2007-07-02,65637.39
2007-07-03,66608.21
2007-07-04,66951.73
2007-07-05,66850.08
2007-07-06,67568.51
2007-07-09,67288.84
2007-07-10,66219.44
2007-07-11,65815.13
2007-07-12,65895.9
2007-07-13,65989.73
2007-07-16,65079.43
2007-07-17,65056.7
2007-07-18,64971.55
2007-07-19,65915.43
2007-07-20,65257.29
2007-07-23,66045.6
2007-07-24,65252.94
2007-07-25,64842.32
2007-07-26,63188.16
2007-07-27,62609.47
2007-07-30,62547.98
2007-07-31,63670.52
2007-08-01,62297.26
2007-08-02,62426.43
2007-08-03,61684.42
2007-08-06,60750.1
2007-08-07,61343.31
2007-08-08,61302.4
2007-08-09,60310.62
2007-08-10,58395.54
2007-08-13,59707.66
2007-08-14,59123.73
2007-08-16,55510.57
2007-08-17,56506.52
2007-08-20,56759.16
2007-08-21,56034.83
2007-08-22,58592.8
2007-08-23,59253.2
2007-08-24,60108.17
2007-08-27,60073.46
2007-08-28,59447.0
2007-08-29,59960.66
2007-08-30,59061.57
2007-08-31,60649.86
2007-09-03,61010.54
2007-09-04,61406.64
2007-09-05,60397.88
2007-09-06,59920.85
2007-09-07,59197.36
2007-09-10,58174.13
2007-09-11,58692.07
2007-09-12,59619.65
2007-09-13,60416.65
2007-09-14,60071.34
2007-09-17,59984.91
2007-09-18,60579.02
2007-09-19,62572.56
2007-09-20,62599.59
2007-09-21,62259.23
2007-09-24,61570.24
2007-09-25,61032.04
2007-09-26,61230.87
2007-09-27,61030.29
2007-09-28,60368.92
2007-10-01,60287.53
2007-10-02,61196.53
2007-10-03,60946.96
2007-10-04,61048.09
2007-10-05,61554.11
2007-10-08,61752.98
2007-10-09,63068.13
2007-10-10,62967.03
2007-10-11,64057.16
2007-10-12,63813.86
2007-10-15,64292.3
2007-10-16,63301.4
2007-10-17,63618.68
2007-10-18,62552.95
2007-10-19,63132.68
2007-10-22,62626.86
2007-10-23,63836.9
2007-10-24,63436.77
2007-10-25,63604.32
2007-10-26,63366.34
2007-10-29,63759.55
2007-10-30,63363.58
2007-10-31,63126.46
2007-11-02,62154.65
2007-11-05,61759.14
2007-11-06,61527.41
2007-11-07,59953.16
2007-11-08,59276.14
2007-11-09,58222.82
2007-11-12,57244.48
2007-11-13,57978.35
2007-11-14,57383.98
2007-11-15,55600.24
2007-11-16,55517.65
2007-11-19,55558.0
2007-11-20,55668.29
2007-11-21,54670.59
2007-11-22,55613.8
2007-11-23,56094.38
2007-11-26,55385.73
2007-11-27,54575.42
2007-11-28,55778.34
2007-11-29,56105.33
2007-11-30,56680.28
2007-12-03,56412.82
2007-12-04,56514.37
2007-12-05,58142.96
2007-12-06,58126.18
2007-12-07,58635.79
2007-12-10,58795.04
2007-12-11,58396.83
2007-12-12,58629.86
2007-12-13,57736.5
2007-12-14,56871.39
2007-12-17,55401.61
2007-12-18,55130.63
2007-12-19,55060.77
2007-12-20,55309.84
2007-12-21,55792.46
2007-12-27,56560.93
2007-12-28,55648.54
2008-01-02,55521.39
2008-01-03,55497.97
2008-01-04,54850.74
2008-01-07,53718.51
2008-01-08,53862.62
2008-01-09,52419.12
2008-01-10,51123.31
2008-01-11,50400.82
2008-01-14,49644.93
2008-01-15,47863.64
2008-01-16,46204.97
2008-01-17,46548.84
2008-01-18,47128.67
2008-01-21,44509.36
2008-01-22,45113.17
2008-01-23,45362.07
2008-01-24,47258.73
2008-01-25,47522.07
2008-01-28,46632.21
2008-01-29,48037.07
2008-01-30,48451.01
2008-01-31,47747.81
2008-02-01,49092.2
2008-02-04,49429.45
2008-02-05,47874.99
2008-02-06,47929.48
2008-02-07,47263.33
2008-02-08,47588.98
2008-02-11,47942.35
2008-02-12,49364.33
2008-02-13,49770.4
2008-02-14,50029.37
2008-02-15,49309.45
2008-02-18,50193.53
2008-02-19,50149.68
2008-02-20,49837.48
2008-02-21,49721.81
2008-02-22,49320.22
2008-02-25,49413.12
2008-02-26,49038.71
2008-02-27,48910.13
2008-02-28,48505.48
2008-02-29,47522.0
2008-03-03,46556.85
2008-03-04,45807.69
2008-03-05,46772.32
2008-03-06,46335.81
2008-03-07,45792.47
2008-03-10,46397.34
2008-03-11,47345.99
2008-03-12,47624.22
2008-03-13,46423.82
2008-03-14,46239.44
2008-03-17,44933.9
2008-03-18,46332.85
2008-03-19,46667.43
2008-03-20,45903.7
2008-03-25,47290.8
2008-03-26,47380.95
2008-03-27,48012.4
2008-03-28,47936.7
2008-03-31,48011.28
2008-04-01,48584.81
2008-04-02,48548.05
2008-04-03,48137.51
2008-04-04,48615.51
2008-04-07,48900.99
2008-04-08,48249.15
2008-04-09,48557.79
2008-04-10,48148.78
2008-04-11,47064.18
2008-04-14,46715.7
2008-04-15,47005.72
2008-04-16,47125.13
2008-04-17,46997.47
2008-04-18,47477.05
2008-04-21,46957.62
2008-04-22,46152.17
2008-04-23,45393.98
2008-04-24,45957.92
2008-04-25,46265.27
2008-04-28,46807.86
2008-04-29,46223.87
2008-04-30,46691.84
2008-05-05,47427.92
2008-05-06,47536.28
2008-05-07,48264.32
2008-05-08,47729.92
2008-05-09,47598.66
2008-05-12,47956.52
2008-05-13,48014.37
2008-05-14,48321.35
2008-05-15,47760.75
2008-05-16,47960.4
2008-05-19,47709.82
2008-05-20,47025.2
2008-05-21,47014.99
2008-05-23,46573.9
2008-05-26,46620.03
2008-05-27,46582.82
2008-05-28,46868.52
2008-05-29,46546.54
2008-05-30,46624.44
2008-06-02,46390.78
2008-06-03,46692.35
2008-06-04,45908.71
2008-06-05,46100.38
2008-06-06,45819.4
2008-06-09,45029.57
2008-06-10,43782.32
2008-06-11,42968.11
2008-06-12,43459.77
2008-06-13,43623.32
2008-06-16,43322.93
2008-06-17,43559.61
2008-06-18,42925.3
2008-06-19,43310.33
2008-06-20,42987.44
2008-06-23,42272.15
2008-06-24,42006.23
2008-06-25,42077.27
2008-06-26,42117.4
2008-06-27,41373.83
2008-06-30,41146.26
2008-07-01,40489.39
2008-07-02,40419.99
2008-07-03,40101.76
2008-07-04,39584.02
2008-07-07,39471.6
2008-07-08,39429.79
2008-07-09,40003.07
2008-07-10,39632.83
2008-07-11,38927.92
2008-07-14,38828.47
2008-07-15,37654.12
2008-07-16,37507.55
2008-07-17,38682.73
2008-07-18,38847.26
2008-07-21,39745.36
2008-07-22,39799.18
2008-07-23,40702.54
2008-07-24,40381.78
2008-07-25,40640.39
2008-07-28,40879.48
2008-07-29,40869.23
2008-07-30,42416.36
2008-07-31,42405.83
2008-08-01,42017.93
2008-08-04,41628.12
2008-08-05,42118.25
2008-08-06,41437.13
2008-08-07,40924.25
2008-08-08,40651.79
2008-08-11,40949.96
2008-08-12,41457.96
2008-08-13,41049.76
2008-08-14,40903.46
2008-08-18,40736.81
2008-08-19,39777.48
2008-08-20,39888.14
2008-08-21,39903.25
2008-08-22,40411.33
2008-08-25,40281.62
2008-08-26,39799.0
2008-08-27,39468.17
2008-08-28,40149.89
2008-08-29,40481.8
2008-09-01,40440.13
2008-09-02,41389.15
2008-09-03,41152.32
2008-09-04,41263.03
2008-09-05,39913.52
2008-09-08,40654.47
2008-09-09,40246.8
2008-09-10,39572.33
2008-09-11,39038.96
2008-09-12,39121.03
2008-09-15,37705.13
2008-09-16,36560.96
2008-09-17,36431.54
2008-09-18,36578.47
2008-09-19,38360.99
2008-09-22,38277.87
2008-09-23,37405.6
2008-09-24,37486.11
2008-09-25,38400.15
2008-09-26,38460.54
2008-09-29,36854.78
2008-09-30,37367.33
2008-10-01,37783.08
2008-10-02,37179.65
2008-10-03,36830.27
2008-10-06,34832.29
2008-10-07,34166.86
2008-10-08,33643.42
2008-10-09,33724.03
2008-10-10,31041.42
2008-10-13,31554.9
2008-10-14,32757.06
2008-10-15,30997.31
2008-10-16,30047.39
2008-10-17,28624.85
2008-10-20,28670.13
2008-10-21,29096.61
2008-10-22,27282.25
2008-10-23,26273.3
2008-10-24,25291.39
2008-10-27,25278.6
2008-10-28,25874.05
2008-10-29,27497.03
2008-10-30,28056.29
2008-10-31,28397.06
2008-11-03,28455.94
2008-11-04,29600.54
2008-11-05,29070.63
2008-11-06,27976.81
2008-11-07,28427.3
2008-11-10,28819.98
2008-11-12,27590.59
2008-11-13,26702.48
2008-11-14,27110.59
2008-11-17,26583.32
2008-11-18,25778.61
2008-11-19,26108.55
2008-11-20,24852.95
2008-11-21,25388.84
2008-11-24,26964.31
2008-11-25,27232.25
2008-11-26,27246.38
2008-11-27,27543.48
2008-11-28,27130.09
2008-12-01,26604.96
2008-12-02,27008.15
2008-12-03,26635.72
2008-12-04,27312.48
2008-12-05,26980.54
2008-12-08,28043.82
2008-12-09,28443.3
2008-12-10,28310.68
2008-12-11,28160.84
2008-12-12,27318.7
2008-12-15,27725.24
2008-12-16,28257.01
2008-12-17,27394.24
2008-12-18,27394.89
2008-12-19,27222.22
2008-12-22,26824.58
2008-12-23,26776.29
2008-12-29,27095.91
2008-12-30,27391.21
2008-12-31,27228.64
2009-01-05,28331.88
2009-01-06,28933.57
2009-01-07,28516.98
2009-01-08,28200.15
2009-01-09,27680.04
2009-01-12,27364.53
2009-01-13,27020.31
2009-01-14,26228.65
2009-01-15,25920.72
2009-01-16,26177.06
2009-01-19,25475.84
2009-01-20,25303.46
2009-01-21,25628.79
2009-01-22,24932.01
2009-01-23,24798.0
2009-01-26,25411.09
2009-01-27,24811.95
2009-01-28,25039.63
2009-01-29,24865.11
2009-01-30,24685.36
2009-02-02,23908.36
2009-02-03,23009.76
2009-02-04,23236.08
2009-02-05,23319.22
2009-02-06,23914.36
2009-02-09,24470.22
2009-02-10,24584.9
2009-02-11,24124.11
2009-02-12,23564.5
2009-02-13,23555.47
2009-02-16,22789.77
2009-02-17,21274.28
2009-02-18,21320.83
2009-02-19,22199.49
2009-02-20,21831.55
2009-02-23,21655.99
2009-02-24,21484.56
2009-02-25,21422.92
2009-02-26,21923.27
2009-02-27,21690.75
2009-03-02,21769.85
2009-03-03,21999.05
2009-03-04,22719.61
2009-03-05,22547.31
2009-03-06,22948.51
2009-03-09,22716.13
2009-03-10,23036.22
2009-03-11,23232.4
2009-03-12,23163.94
2009-03-13,23176.7
2009-03-16,23497.59
2009-03-17,23190.03
2009-03-18,22892.3
2009-03-19,23328.95
2009-03-20,23581.88
2009-03-23,24332.88
2009-03-24,24443.51
2009-03-25,25477.2
2009-03-26,25386.25
2009-03-27,24812.97
2009-03-30,23980.08
2009-03-31,24036.12
2009-04-01,24145.69
2009-04-02,25587.32
2009-04-03,26152.04
2009-04-06,26410.72
2009-04-07,26172.07
2009-04-08,27365.14
2009-04-09,28017.84
2009-04-14,28070.38
2009-04-15,28274.98
2009-04-16,28134.84
2009-04-17,27390.47
2009-04-20,26700.15
2009-04-21,26834.0
2009-04-22,27431.01
2009-04-23,27719.7
2009-04-24,28319.93
2009-04-27,28005.47
2009-04-28,27318.54
2009-04-29,28273.93
2009-04-30,29018.62
2009-05-04,30018.26
2009-05-05,29777.06
2009-05-06,29887.34
2009-05-07,29721.01
2009-05-08,29698.36
2009-05-11,29463.99
2009-05-12,30162.14
2009-05-13,29495.23
2009-05-14,29311.53
2009-05-15,29424.4
2009-05-18,29893.31
2009-05-19,30312.26
2009-05-20,30306.1
2009-05-21,29681.36
2009-05-22,29399.62
2009-05-25,29197.11
2009-05-26,29212.9
2009-05-27,29775.36
2009-05-28,29454.42
2009-05-29,29322.72
2009-06-01,30781.55
2009-06-02,31370.8
2009-06-03,31030.61
2009-06-04,31459.17
2009-06-05,31399.03
2009-06-08,30835.06
2009-06-09,31321.06
2009-06-10,31916.69
2009-06-12,32362.67
2009-06-15,31917.2
2009-06-16,31788.86
2009-06-17,31125.88
2009-06-18,31081.2
2009-06-19,31556.23
2009-06-22,29975.36
2009-06-23,29896.57
2009-06-24,30286.36
2009-06-25,30099.19
2009-06-26,30262.52
2009-06-29,30525.72
2009-06-30,30419.03
2009-07-01,30688.73
2009-07-02,30252.24
2009-07-03,30105.1
2009-07-06,29834.98
2009-07-07,29838.8
2009-07-08,29744.23
2009-07-09,29940.65
2009-07-10,29611.48
2009-07-13,29790.38
2009-07-14,31044.8
2009-07-15,31696.31
2009-07-16,31714.14
2009-07-17,31544.68
2009-07-20,32821.85
2009-07-21,33262.04
2009-07-22,32829.48
2009-07-23,33529.5
2009-07-24,33997.11
2009-07-27,34053.02
2009-07-28,33632.25
2009-07-29,33822.11
2009-07-30,35175.59
2009-07-31,35261.9
2009-08-03,35685.61
2009-08-04,35363.92
2009-08-05,34676.38
2009-08-06,34979.36
2009-08-07,35422.92
2009-08-10,35821.48
2009-08-11,35288.74
2009-08-12,35224.78
2009-08-13,35998.12
2009-08-14,35811.31
2009-08-17,34945.56
2009-08-18,35238.15
2009-08-19,35599.92
2009-08-20,36628.17
2009-08-21,37915.39
2009-08-24,38744.26
2009-08-25,39185.36
2009-08-26,38215.94
2009-08-27,37837.39
2009-08-28,38232.13
2009-08-31,37954.76
2009-09-01,37372.21
2009-09-02,35784.36
2009-09-03,36009.43
2009-09-04,36191.65
2009-09-07,37332.22
2009-09-08,37261.23
2009-09-09,37534.52
2009-09-10,37019.72
2009-09-11,36649.26
2009-09-14,35883.47
2009-09-15,35989.98
2009-09-16,36634.98
2009-09-17,36923.88
2009-09-18,36870.37
2009-09-21,36680.84
2009-09-22,38219.16
2009-09-23,38512.64
2009-09-24,38353.75
2009-09-25,38214.58
2009-09-28,38344.91
2009-09-29,37744.12
2009-09-30,37580.32
2009-10-01,38190.39
2009-10-02,37045.62
2009-10-05,37153.1
2009-10-06,38088.97
2009-10-07,37644.68
2009-10-08,37938.39
2009-10-09,38016.98
2009-10-12,38260.03
2009-10-13,38038.72
2009-10-14,38974.8
2009-10-15,38626.43
2009-10-16,38470.3
2009-10-19,39013.58
2009-10-20,39370.18
2009-10-21,39650.14
2009-10-22,39672.49
2009-10-23,40262.94
2009-10-26,39881.63
2009-10-27,39146.97
2009-10-28,38330.01
2009-10-29,38763.24
2009-10-30,38427.56
2009-11-02,38290.12
2009-11-03,37391.24
2009-11-04,38148.5
2009-11-05,38863.29
2009-11-06,38524.56
2009-11-09,39683.1
2009-11-10,39879.92
2009-11-12,40229.36
2009-11-13,39782.47
2009-11-16,40785.58
2009-11-17,40723.06
2009-11-18,39985.3
2009-11-19,39343.94
2009-11-20,39574.18
2009-11-23,40395.35
2009-11-24,39950.3
2009-11-25,39877.52
2009-11-26,39275.95
2009-11-27,39083.15
2009-11-30,39581.49
2009-12-01,39905.57
2009-12-02,40141.79
2009-12-03,40201.82
2009-12-04,40852.94
2009-12-07,40632.53
2009-12-08,39906.64
2009-12-09,39251.1
2009-12-10,39169.19
2009-12-11,39463.07
2009-12-14,39769.97
2009-12-15,39808.31
2009-12-16,39925.72
2009-12-17,39553.33
2009-12-18,39399.52
2009-12-21,39583.42
2009-12-22,39796.94
2009-12-23,39686.24
2009-12-28,40050.16
2009-12-29,40281.16
2009-12-30,40094.46
2009-12-31,39985.99
2010-01-04,40775.24
2010-01-05,41052.0
2010-01-06,41241.97
2010-01-07,40817.54
2010-01-08,40921.93
2010-01-11,41342.62
2010-01-12,40961.16
2010-01-13,41140.46
2010-01-14,41088.61
2010-01-15,40990.49
2010-01-18,41256.4
2010-01-19,41545.36
2010-01-20,41617.21
2010-01-21,41347.04
2010-01-22,40467.2
2010-01-25,40510.33
2010-01-26,40054.59
2010-01-27,39961.05
2010-01-28,39917.92
2010-01-29,40058.26
2010-02-01,39736.94
2010-02-02,39904.02
2010-02-03,40118.73
2010-02-04,38779.33
2010-02-05,37502.9
2010-02-08,37337.28
2010-02-09,37616.01
2010-02-10,37786.61
2010-02-11,37322.52
2010-02-12,37933.01
2010-02-15,38538.92
2010-02-16,38363.21
2010-02-17,38890.71
2010-02-18,38586.52
2010-02-19,38650.0
2010-02-22,38862.94
2010-02-23,38533.89
2010-02-24,38447.15
2010-02-25,37949.49
2010-02-26,38708.61
2010-03-01,38986.09
2010-03-02,39635.5
2010-03-03,39796.87
2010-03-04,39885.37
2010-03-05,40354.28
2010-03-08,40614.58
2010-03-09,40585.0
2010-03-10,40991.0
2010-03-11,41004.33
2010-03-12,41253.6
2010-03-15,40979.23
2010-03-16,41653.11
2010-03-17,41960.86
2010-03-18,41741.91
2010-03-19,41611.67
2010-03-22,41557.04
2010-03-23,41882.58
2010-03-24,41790.34
2010-03-25,42430.66
2010-03-26,42395.54
2010-03-29,42346.66
2010-03-30,42587.55
2010-03-31,42446.51
2010-04-01,43151.29
2010-04-06,43562.01
2010-04-07,43307.98
2010-04-08,42717.2
2010-04-09,43262.24
2010-04-12,43554.22
2010-04-13,43727.81
2010-04-14,44078.65
2010-04-15,44060.26
2010-04-16,43912.55
2010-04-19,42889.93
2010-04-20,43466.9
2010-04-21,43217.79
2010-04-22,42359.45
2010-04-23,42809.97
2010-04-26,43664.78
2010-04-27,43159.63
2010-04-28,42404.4
2010-04-29,43033.76
2010-04-30,43295.17
2010-05-04,42020.68
2010-05-05,41287.9
2010-05-06,40970.12
2010-05-07,39923.58
2010-05-10,41794.35
2010-05-11,41453.12
2010-05-12,41896.6
2010-05-13,41914.79
2010-05-14,41075.45
2010-05-17,41282.57
2010-05-18,41562.65
2010-05-19,40441.73
2010-05-20,39302.9
2010-05-21,39580.6
2010-05-24,39920.63
2010-05-25,39109.37
2010-05-26,40550.33
2010-05-27,40956.19
2010-05-28,41409.17
2010-05-31,41530.09
2010-06-01,40931.54
2010-06-02,41093.42
2010-06-04,40451.21
2010-06-07,40026.77
2010-06-08,39975.1
2010-06-09,40192.45
2010-06-10,40666.63
2010-06-11,40635.59
2010-06-14,40979.35
2010-06-15,41069.67
2010-06-16,41093.36
2010-06-17,40738.81
2010-06-18,40761.71
2010-06-21,41212.67
2010-06-22,40994.64
2010-06-23,40347.88
2010-06-24,40238.25
2010-06-25,40376.84
2010-06-28,40372.92
2010-06-29,39516.22
2010-06-30,39392.47
2010-07-01,39366.83
2010-07-02,39805.41
2010-07-05,39685.67
2010-07-06,40309.28
2010-07-07,40273.99
2010-07-08,40373.98
2010-07-09,40392.05
2010-07-12,40754.77
2010-07-13,41036.6
2010-07-14,41232.92
2010-07-15,41298.45
2010-07-16,41060.75
2010-07-19,41064.2
2010-07-20,40778.74
2010-07-21,41563.92
2010-07-22,42158.92
2010-07-23,42292.07
2010-07-26,42713.97
2010-07-27,42610.93
2010-07-28,42415.78
2010-07-29,42616.78
2010-07-30,42464.68
2010-08-02,43398.27
2010-08-03,43412.75
2010-08-04,43535.07
2010-08-05,43436.84
2010-08-06,43421.3
2010-08-09,43185.33
2010-08-10,42663.65
2010-08-11,42209.56
2010-08-12,42332.46
2010-08-13,42167.93
2010-08-16,42533.87
2010-08-17,42695.83
2010-08-18,42592.76
2010-08-19,42409.85
2010-08-20,42202.91
2010-08-23,42614.24
2010-08-24,41813.44
2010-08-25,41572.8
2010-08-26,41717.62
2010-08-27,42083.62
2010-08-30,41983.21
2010-08-31,42215.66
2010-09-01,42469.64
2010-09-02,42704.39
2010-09-03,42944.94
2010-09-06,43145.31
2010-09-07,42991.99
2010-09-08,43699.35
2010-09-09,43796.03
2010-09-10,43671.28
2010-09-13,44223.72
2010-09-14,44147.39
2010-09-15,44249.33
2010-09-16,44146.83
2010-09-17,44145.24
2010-09-20,44352.94
2010-09-21,44848.46
2010-09-22,44810.97
2010-09-23,44522.01
2010-09-24,45133.77
2010-09-27,45017.26
2010-09-28,44636.59
2010-09-29,44847.3
2010-09-30,45236.72
2010-10-01,45225.58
2010-10-04,45542.07
2010-10-05,45897.63
2010-10-06,45977.02
2010-10-07,45455.05
2010-10-08,45227.66
2010-10-11,45454.91
2010-10-12,45452.98
2010-10-13,46286.96
2010-10-14,46079.69
2010-10-15,45806.33
2010-10-18,45858.88
2010-10-19,45289.74
2010-10-20,45384.47
2010-10-21,45870.28
2010-10-22,45729.01
2010-10-25,45854.85
2010-10-26,45756.17
2010-10-27,46059.42
2010-10-28,46026.3
2010-10-29,46229.6
2010-11-02,46575.68
2010-11-03,46416.84
2010-11-04,47066.4
2010-11-05,47232.31
2010-11-08,47254.29
2010-11-09,47738.65
2010-11-10,47287.61
2010-11-12,47493.93
2010-11-15,47189.03
2010-11-16,46566.94
2010-11-17,46363.5
2010-11-18,46493.45
2010-11-19,46005.8
2010-11-22,45902.25
2010-11-23,45730.96
2010-11-24,45970.99
2010-11-25,46018.64
2010-11-26,45641.9
2010-11-29,45284.42
2010-11-30,45361.07
2010-12-01,46145.34
2010-12-02,46481.15
2010-12-03,46868.43
2010-12-06,47348.16
2010-12-07,47516.57
2010-12-08,47554.07
2010-12-09,47465.15
2010-12-10,47510.17
2010-12-13,47649.66
2010-12-14,47637.57
2010-12-15,47892.91
2010-12-16,47516.86
2010-12-17,47651.54
2010-12-20,47363.9
2010-12-21,47732.9
2010-12-22,47693.24
2010-12-23,47718.8
2010-12-27,47596.12
2010-12-28,47422.73
2010-12-29,47911.46
2010-12-30,47700.76
2010-12-31,47489.91
2011-01-03,48004.74
2011-01-04,47616.84
2011-01-05,47075.74
2011-01-07,46850.41
2011-01-10,46416.3
2011-01-11,46678.96
2011-01-12,47345.3
2011-01-13,47447.03
2011-01-14,47258.66
2011-01-17,47457.37
2011-01-18,48371.02
2011-01-19,47899.55
2011-01-20,47515.37
2011-01-21,47641.43
2011-01-24,47363.55
2011-01-25,47131.09
2011-01-26,47396.02
2011-01-27,47533.04
2011-01-28,47223.01
2011-01-31,47156.76
2011-02-01,47609.82
2011-02-02,47559.15
2011-02-03,47710.61
2011-02-04,47796.39
2011-02-07,47933.8
2011-02-08,47846.36
2011-02-09,47793.84
2011-02-10,47242.1
2011-02-11,47547.85
2011-02-14,47449.93
2011-02-15,47349.61
2011-02-16,47193.06
2011-02-17,46575.14
2011-02-18,46761.43
2011-02-21,46761.71
2011-02-22,46548.27
2011-02-23,46821.46
2011-02-24,46547.75
2011-02-25,46874.11
2011-02-28,47540.91
2011-03-01,47141.05
2011-03-02,47326.35
2011-03-03,48036.91
2011-03-04,48295.76
2011-03-07,48353.94
2011-03-08,48421.8
2011-03-09,48252.15
2011-03-10,47929.59
2011-03-11,47689.93
2011-03-14,47737.14
2011-03-15,47440.32
2011-03-16,47103.9
2011-03-17,47731.04
2011-03-18,48010.91
2011-03-21,48294.5
2011-03-22,47946.35
2011-03-23,47950.43
2011-03-24,48168.95
2011-03-25,48626.25
2011-03-28,48787.61
2011-03-29,48662.36
2011-03-30,48605.66
2011-03-31,48729.83
2011-04-01,49503.34
2011-04-04,49592.98
2011-04-05,49693.02
2011-04-06,50329.73
2011-04-07,50371.74
2011-04-08,49986.15
2011-04-11,49985.99
2011-04-12,49680.67
2011-04-13,50174.38
2011-04-14,49847.57
2011-04-15,50016.31
2011-04-18,49335.57
2011-04-19,49609.18
2011-04-20,50178.54
2011-04-21,49966.31
2011-04-26,50198.0
2011-04-27,50024.22
2011-04-28,50219.7
2011-04-29,50008.98
2011-05-02,50134.02
2011-05-04,49542.01
2011-05-05,49266.97
2011-05-06,49321.53
2011-05-09,48904.49
2011-05-10,49332.75
2011-05-11,49166.2
2011-05-12,48795.21
2011-05-13,48677.61
2011-05-16,48940.24
2011-05-17,48286.43
2011-05-18,48523.79
2011-05-19,48747.55
2011-05-20,48858.84
2011-05-23,48575.19
2011-05-24,48752.14
2011-05-25,49148.52
2011-05-26,49215.53
2011-05-27,49425.67
2011-05-30,49492.53
2011-05-31,50025.61
2011-06-01,49929.4
2011-06-02,49824.93
2011-06-03,49638.88
2011-06-06,49396.61
2011-06-07,49747.78
2011-06-08,49555.71
2011-06-09,49378.82
2011-06-10,49077.61
2011-06-13,49121.13
2011-06-14,49481.52
2011-06-15,49258.23
2011-06-16,49129.21
2011-06-17,49353.4
2011-06-20,48800.36
2011-06-21,48863.88
2011-06-22,48485.26
2011-06-24,48394.02
2011-06-27,48010.43
2011-06-28,47976.14
2011-06-29,48469.49
2011-06-30,48414.36
2011-07-01,48551.19
2011-07-04,48481.82
2011-07-05,48581.57
2011-07-06,48200.74
2011-07-07,49057.05
2011-07-08,48700.58
2011-07-11,47922.1
2011-07-12,47695.46
2011-07-13,48103.73
2011-07-14,47768.38
2011-07-15,47785.85
2011-07-18,46740.32
2011-07-19,46651.79
2011-07-20,46811.06
2011-07-21,47291.31
2011-07-22,47501.78
2011-07-25,47353.37
2011-07-26,47185.61
2011-07-27,46722.09
2011-07-28,47071.4
2011-07-29,47152.63
2011-08-01,46820.93
2011-08-02,46234.21
2011-08-03,44536.67
2011-08-04,42828.22
2011-08-05,42011.33
2011-08-08,40535.21
2011-08-09,39028.04
2011-08-10,37368.93
2011-08-11,38934.71
2011-08-12,39910.95
2011-08-16,40883.9
2011-08-17,41125.87
2011-08-18,38697.56
2011-08-19,38749.61
2011-08-22,39549.67
2011-08-23,39556.82
2011-08-24,39588.91
2011-08-25,39715.27
2011-08-26,39774.0
2011-08-29,40715.85
